Instance 538: p_3=-62.41212, p_4=-64.97832
Instance 539: p_3=-62.41212, p_4=-64.97832
Instance 540: p_3=-62.41212, p_4=-64.97832
Instance 541: p_3=-62.41212, p_4=-64.97832
Instance 542: p_3=-62.41212, p_4=-64.97832
Instance 543: p_3=-62.41212, p_4=-64.97832
Instance 544: p_3=-62.41212, p_4=-64.97832
Instance 545: p_3=-62.41212, p_4=-64.97832
Instance 546: p_3=-62.41212, p_4=-64.97832
Instance 547: p_3=-62.41212, p_4=-64.97832
Instance 548: p_3=-62.41212, p_4=-64.97832
Instance 549: p_3=-62.41212, p_4=-64.97832
Instance 550: p_3=-62.41212, p_4=-64.97832
Instance 551: p_3=-62.41212, p_4=-64.97832
Instance 552: p_3=-62.41212, p_4=-64.97832
Instance 553: p_3=-62.41212, p_4=-64.97832
Instance 554: p_3=-62.41212, p_4=-64.97832
Instance 555: p_3=-62.41212, p_4=-64.97832
Instance 556: p_3=-62.41212, p_4=-64.97832
Instance 557: p_3=-62.41212, p_4=-64.97832
Instance 558: p_3=-62.41212, p_4=-64.97832
Instance 559: p_3=-62.41212, p_4=-64.97832
Instance 560: p_3=-62.41212, p_4=-64.97832
Instance 561: p_3=-62.41212, p_4=-64.97832
Instance 562: p_3=-62.41212, p_4=-64.97832
Instance 563: p_3=-62.41212, p_4=-64.97832
Instance 564: p_3=-62.41212, p_4=-64.97832
Instance 565: p_3=-62.41212, p_4=-64.97832
Instance 566: p_3=-62.41212, p_4=-64.97832
Instance 567: p_3=-62.41212, p_4=-64.97832
Instance 568: p_3=-62.41212, p_4=-64.97832
Instance 569: p_3=-62.41212, p_4=-64.97832
Instance 570: p_3=-62.41212, p_4=-64.97832
Instance 571: p_3=-62.41212, p_4=-64.97832
Instance 572: p_3=-62.41212, p_4=-64.97832
Instance 573: p_3=-62.41212, p_4=-64.97832
Instance 574: p_3=-62.41212, p_4=-64.97832
Instance 575: p_3=-62.41212, p_4=-64.97832
Instance 576: p_3=-62.41212, p_4=-64.97832
Instance 577: p_3=-62.41212, p_4=-64.97832
Instance 578: p_3=-62.41212, p_4=-64.97832
Instance 579: p_3=-62.41212, p_4=-64.97832
Instance 580: p_3=-62.41212, p_4=-64.97832
Instance 581: p_3=-62.41212, p_4=-64.97832
Instance 582: p_3=-62.41212, p_4=-64.97832
Instance 583: p_3=-62.41212, p_4=-64.97832
Instance 584: p_3=-62.41212, p_4=-64.97832
Instance 585: p_3=-62.41212, p_4=-64.97832
Instance 586: p_3=-62.41212, p_4=-64.97832
Instance 587: p_3=-62.41212, p_4=-64.97832
Instance 588: p_3=-62.41212, p_4=-64.97832
Instance 589: p_3=-62.41212, p_4=-64.97832
Instance 590: p_3=-62.41212, p_4=-64.97832
Instance 591: p_3=-62.41212, p_4=-64.97832
Instance 592: p_3=-62.41212, p_4=-64.97832
Instance 593: p_3=-62.41212, p_4=-64.97832
Instance 594: p_3=-62.41212, p_4=-64.97832
Instance 595: p_3=-62.41212, p_4=-64.97832
Instance 596: p_3=-62.41212, p_4=-64.97832
Instance 597: p_3=-62.41212, p_4=-64.97832
Instance 598: p_3=-62.41212, p_4=-64.97832
Instance 599: p_3=-62.41212, p_4=-64.97832
Instance 600: p_3=-62.41212, p_4=-64.97832
Instance 601: p_3=-62.41212, p_4=-64.97832
Instance 602: p_3=-62.41212, p_4=-64.97832
Instance 603: p_3=-62.41212, p_4=-64.97832
Instance 604: p_3=-62.41212, p_4=-64.97832
Instance 605: p_3=-62.41212, p_4=-64.97832
Instance 606: p_3=-62.41212, p_4=-64.97832
Instance 607: p_3=-62.41212, p_4=-64.97832
Instance 608: p_3=-62.41212, p_4=-64.97832
Instance 609: p_3=-62.41212, p_4=-64.97832
Instance 610: p_3=-62.41212, p_4=-64.97832
Instance 611: p_3=-62.41212, p_4=-64.97832
Instance 612: p_3=-62.41212, p_4=-64.97832
Instance 613: p_3=-62.41212, p_4=-64.97832
Instance 614: p_3=-62.41212, p_4=-64.97832
Instance 615: p_3=-62.41212, p_4=-64.97832
Instance 616: p_3=-62.41212, p_4=-64.97832
Instance 617: p_3=-62.41212, p_4=-64.97832
Instance 618: p_3=-62.41212, p_4=-64.97832
Instance 619: p_3=-62.41212, p_4=-64.97832
Instance 620: p_3=-62.41212, p_4=-64.97832
Instance 621: p_3=-62.41212, p_4=-64.97832
Instance 622: p_3=-62.41212, p_4=-64.97832
Instance 623: p_3=-62.41212, p_4=-64.97832
Instance 624: p_3=-62.41212, p_4=-64.97832
Instance 625: p_3=-62.41212, p_4=-64.97832
Instance 626: p_3=-62.41212, p_4=-64.97832
Instance 627: p_3=-62.41212, p_4=-64.97832
Instance 628: p_3=-62.41212, p_4=-64.97832
Instance 629: p_3=-62.41212, p_4=-64.97832
Instance 630: p_3=-62.41212, p_4=-64.97832
Instance 631: p_3=-62.41212, p_4=-64.97832
Instance 632: p_3=-62.41212, p_4=-64.97832
Instance 633: p_3=-62.41212, p_4=-64.97832
Instance 634: p_3=-62.41212, p_4=-64.97832
Instance 635: p_3=-62.41212, p_4=-64.97832
Instance 636: p_3=-62.41212, p_4=-64.97832
Instance 637: p_3=-62.41212, p_4=-64.97832
Instance 638: p_3=-62.41212, p_4=-64.97832
Instance 639: p_3=-62.41212, p_4=-64.97832
Instance 640: p_3=-62.41212, p_4=-64.97832
Instance 641: p_3=-62.41212, p_4=-64.97832
Instance 642: p_3=-62.41212, p_4=-64.97832
Instance 643: p_3=-62.41212, p_4=-64.97832
Instance 644: p_3=-62.41212, p_4=-64.97832
Instance 645: p_3=-62.41212, p_4=-64.97832
Instance 646: p_3=-62.41212, p_4=-64.97832
Instance 647: p_3=-62.41212, p_4=-64.97832
Instance 648: p_3=-62.41212, p_4=-64.97832
Instance 649: p_3=-62.41212, p_4=-64.97832
Instance 650: p_3=-62.41212, p_4=-64.97832
Instance 651: p_3=-62.41212, p_4=-64.97832
Instance 652: p_3=-62.41212, p_4=-64.97832
Instance 653: p_3=-62.41212, p_4=-64.97832
Instance 654: p_3=-62.41212, p_4=-64.97832
Instance 655: p_3=-62.41212, p_4=-64.97832
Instance 656: p_3=-62.41212, p_4=-64.97832
Instance 657: p_3=-62.41212, p_4=-64.97832
Instance 658: p_3=-62.41212, p_4=-64.97832
Instance 659: p_3=-62.41212, p_4=-64.97832
Instance 660: p_3=-62.41212, p_4=-64.97832
Instance 661: p_3=-62.41212, p_4=-64.97832
Instance 662: p_3=-62.41212, p_4=-64.97832
Instance 663: p_3=-62.41212, p_4=-64.97832
Instance 664: p_3=-62.41212, p_4=-64.97832
Instance 665: p_3=-62.41212, p_4=-64.97832
Instance 666: p_3=-62.41212, p_4=-64.97832
Instance 667: p_3=-62.41212, p_4=-64.97832
Instance 668: p_3=-62.41212, p_4=-64.97832
Instance 669: p_3=-62.41212, p_4=-64.97832
Instance 670: p_3=-62.41212, p_4=-64.97832
Instance 671: p_3=-62.41212, p_4=-64.97832
Instance 672: p_3=-62.41212, p_4=-64.97832
Instance 673: p_3=-62.41212, p_4=-64.97832
Instance 674: p_3=-62.41212, p_4=-64.97832
Instance 675: p_3=-62.41212, p_4=-64.97832
Instance 676: p_3=-62.41212, p_4=-64.97832
Instance 677: p_3=-62.41212, p_4=-64.97832
Instance 678: p_3=-62.41212, p_4=-64.97832
Instance 679: p_3=-62.41212, p_4=-64.97832
Instance 680: p_3=-62.41212, p_4=-64.97832
Instance 681: p_3=-62.41212, p_4=-64.97832
Instance 682: p_3=-62.41212, p_4=-64.97832
Instance 683: p_3=-62.41212, p_4=-64.97832
Instance 684: p_3=-62.41212, p_4=-64.97832
Instance 685: p_3=-62.41212, p_4=-64.97832
Instance 686: p_3=-62.41212, p_4=-64.97832
Instance 687: p_3=-62.41212, p_4=-64.97832
Instance 688: p_3=-62.41212, p_4=-64.97832
Instance 689: p_3=-62.41212, p_4=-64.97832
Instance 690: p_3=-62.41212, p_4=-64.97832
Instance 691: p_3=-62.41212, p_4=-64.97832
Instance 692: p_3=-62.41212, p_4=-64.97832
Instance 693: p_3=-62.41212, p_4=-64.97832
Instance 694: p_3=-62.41212, p_4=-64.97832
Instance 695: p_3=-62.41212, p_4=-64.97832
Instance 696: p_3=-62.41212, p_4=-64.97832
Instance 697: p_3=-62.41212, p_4=-64.97832
Instance 698: p_3=-62.41212, p_4=-64.97832
Instance 699: p_3=-62.41212, p_4=-64.97832
Instance 700: p_3=-62.41212, p_4=-64.97832
Instance 701: p_3=-62.41212, p_4=-64.97832
Instance 702: p_3=-62.41212, p_4=-64.97832
Instance 703: p_3=-62.41212, p_4=-64.97832
Instance 704: p_3=-62.41212, p_4=-64.97832
Instance 705: p_3=-62.41212, p_4=-64.97832
Instance 706: p_3=-62.41212, p_4=-64.97832
Instance 707: p_3=-62.41212, p_4=-64.97832
Instance 708: p_3=-62.41212, p_4=-64.97832
Instance 709: p_3=-62.41212, p_4=-64.97832
Instance 710: p_3=-62.41212, p_4=-64.97832
Instance 711: p_3=-62.41212, p_4=-64.97832
Instance 712: p_3=-62.41212, p_4=-64.97832
Instance 713: p_3=-62.41212, p_4=-64.97832
Instance 714: p_3=-62.41212, p_4=-64.97832
Instance 715: p_3=-62.41212, p_4=-64.97832
Instance 716: p_3=-62.41212, p_4=-64.97832
Instance 717: p_3=-62.41212, p_4=-64.97832
Instance 718: p_3=-62.41212, p_4=-64.97832
Instance 719: p_3=-62.41212, p_4=-64.97832
Instance 720: p_3=-62.41212, p_4=-64.97832
Instance 721: p_3=-62.41212, p_4=-64.97832
Instance 722: p_3=-62.41212, p_4=-64.97832
Instance 723: p_3=-62.41212, p_4=-64.97832
Instance 724: p_3=-62.41212, p_4=-64.97832
Instance 725: p_3=-62.41212, p_4=-64.97832
Instance 726: p_3=-62.41212, p_4=-64.97832
Instance 727: p_3=-62.41212, p_4=-64.97832
Instance 728: p_3=-62.41212, p_4=-64.97832
Instance 729: p_3=-62.41212, p_4=-64.97832
Instance 730: p_3=-62.41212, p_4=-64.97832
Instance 731: p_3=-62.41212, p_4=-64.97832
Instance 732: p_3=-62.41212, p_4=-64.97832
Instance 733: p_3=-62.41212, p_4=-64.97832
Instance 734: p_3=-62.41212, p_4=-64.97832
Instance 735: p_3=-62.41212, p_4=-64.97832
Instance 736: p_3=-62.41212, p_4=-64.97832
Instance 737: p_3=-62.41212, p_4=-64.97832
Instance 738: p_3=-62.41212, p_4=-64.97832
Instance 739: p_3=-62.41212, p_4=-64.97832
Instance 740: p_3=-62.41212, p_4=-64.97832
Instance 741: p_3=-62.41212, p_4=-64.97832
Instance 742: p_3=-62.41212, p_4=-64.97832
Instance 743: p_3=-62.41212, p_4=-64.97832
Instance 744: p_3=-62.41212, p_4=-64.97832
Instance 745: p_3=-62.41212, p_4=-64.97832
Instance 746: p_3=-62.41212, p_4=-64.97832
Instance 747: p_3=-62.41212, p_4=-64.97832
Instance 748: p_3=-62.41212, p_4=-64.97832
Instance 749: p_3=-62.41212, p_4=-64.97832
Instance 750: p_3=-62.41212, p_4=-64.97832
Instance 751: p_3=-62.41212, p_4=-64.97832
Instance 752: p_3=-62.41212, p_4=-64.97832
Instance 753: p_3=-62.41212, p_4=-64.97832
Instance 754: p_3=-62.41212, p_4=-64.97832
Instance 755: p_3=-62.41212, p_4=-64.97832
Instance 756: p_3=-62.41212, p_4=-64.97832
Instance 757: p_3=-62.41212, p_4=-64.97832
Instance 758: p_3=-62.41212, p_4=-64.97832
Instance 759: p_3=-62.41212, p_4=-64.97832
Instance 760: p_3=-62.41212, p_4=-64.97832
Instance 761: p_3=-62.41212, p_4=-64.97832
Instance 762: p_3=-62.41212, p_4=-64.97832
Instance 763: p_3=-62.41212, p_4=-64.97832
Instance 764: p_3=-62.41212, p_4=-64.97832
Instance 765: p_3=-62.41212, p_4=-64.97832
Instance 766: p_3=-62.41212, p_4=-64.97832
Instance 767: p_3=-62.41212, p_4=-64.97832
Instance 768: p_3=-62.41212, p_4=-64.97832
Instance 769: p_3=-62.41212, p_4=-64.97832
Instance 770: p_3=-62.41212, p_4=-64.97832
Instance 771: p_3=-62.41212, p_4=-64.97832
Instance 772: p_3=-62.41212, p_4=-64.97832
Instance 773: p_3=-62.41212, p_4=-64.97832
Instance 774: p_3=-62.41212, p_4=-64.97832
Instance 775: p_3=-62.41212, p_4=-64.97832
Instance 776: p_3=-62.41212, p_4=-64.97832
Instance 777: p_3=-62.41212, p_4=-64.97832
Instance 778: p_3=-62.41212, p_4=-64.97832
Instance 779: p_3=-62.41212, p_4=-64.97832
Instance 780: p_3=-62.41212, p_4=-64.97832
Instance 781: p_3=-62.41212, p_4=-64.97832
Instance 782: p_3=-62.41212, p_4=-64.97832
Instance 783: p_3=-62.41212, p_4=-64.97832
Instance 784: p_3=-62.41212, p_4=-64.97832
Instance 785: p_3=-62.41212, p_4=-64.97832
Instance 786: p_3=-62.41212, p_4=-64.97832
Instance 787: p_3=-62.41212, p_4=-64.97832
Instance 788: p_3=-62.41212, p_4=-64.97832
Instance 789: p_3=-62.41212, p_4=-64.97832
Instance 790: p_3=-62.41212, p_4=-64.97832
Instance 791: p_3=-62.41212, p_4=-64.97832
Instance 792: p_3=-62.41212, p_4=-64.97832
Instance 793: p_3=-62.41212, p_4=-64.97832
Instance 794: p_3=-62.41212, p_4=-64.97832
Instance 795: p_3=-62.41212, p_4=-64.97832
Instance 796: p_3=-62.41212, p_4=-64.97832
Instance 797: p_3=-62.41212, p_4=-64.97832
Instance 798: p_3=-62.41212, p_4=-64.97832
Instance 799: p_3=-62.41212, p_4=-64.97832
Instance 800: p_3=-62.41212, p_4=-64.97832
Instance 801: p_3=-62.41212, p_4=-64.97832
Instance 802: p_3=-62.41212, p_4=-64.97832
Instance 803: p_3=-62.41212, p_4=-64.97832
Instance 804: p_3=-62.41212, p_4=-64.97832
Instance 805: p_3=-62.41212, p_4=-64.97832
Instance 806: p_3=-62.41212, p_4=-64.97832
Instance 807: p_3=-62.41212, p_4=-64.97832
Instance 808: p_3=-62.41212, p_4=-64.97832
Instance 809: p_3=-62.41212, p_4=-64.97832
Instance 810: p_3=-62.41212, p_4=-64.97832
Instance 811: p_3=-62.41212, p_4=-64.97832
Instance 812: p_3=-62.41212, p_4=-64.97832
Instance 813: p_3=-62.41212, p_4=-64.97832
Instance 814: p_3=-62.41212, p_4=-64.97832
Instance 815: p_3=-62.41212, p_4=-64.97832
Instance 816: p_3=-62.41212, p_4=-64.97832
Instance 817: p_3=-62.41212, p_4=-64.97832
Instance 818: p_3=-62.41212, p_4=-64.97832
Instance 819: p_3=-62.41212, p_4=-64.97832
Instance 820: p_3=-62.41212, p_4=-64.97832
Instance 821: p_3=-62.41212, p_4=-64.97832
Instance 822: p_3=-62.41212, p_4=-64.97832
Instance 823: p_3=-62.41212, p_4=-64.97832
Instance 824: p_3=-62.41212, p_4=-64.97832
Instance 825: p_3=-62.41212, p_4=-64.97832
Instance 826: p_3=-62.41212, p_4=-64.97832
Instance 827: p_3=-62.41212, p_4=-64.97832
Instance 828: p_3=-62.41212, p_4=-64.97832
Instance 829: p_3=-62.41212, p_4=-64.97832
Instance 830: p_3=-62.41212, p_4=-64.97832
Instance 831: p_3=-62.41212, p_4=-64.97832
Instance 832: p_3=-62.41212, p_4=-64.97832
Instance 833: p_3=-62.41212, p_4=-64.97832
Instance 834: p_3=-62.41212, p_4=-64.97832
Instance 835: p_3=-62.41212, p_4=-64.97832
Instance 836: p_3=-62.41212, p_4=-64.97832
Instance 837: p_3=-62.41212, p_4=-64.97832
Instance 838: p_3=-62.41212, p_4=-64.97832
Instance 839: p_3=-62.41212, p_4=-64.97832
Instance 840: p_3=-62.41212, p_4=-64.97832
Instance 841: p_3=-62.41212, p_4=-64.97832
Instance 842: p_3=-62.41212, p_4=-64.97832
Instance 843: p_3=-62.41212, p_4=-64.97832
Instance 844: p_3=-62.41212, p_4=-64.97832
Instance 845: p_3=-62.41212, p_4=-64.97832
Instance 846: p_3=-62.41212, p_4=-64.97832
Instance 847: p_3=-62.41212, p_4=-64.97832
Instance 848: p_3=-62.41212, p_4=-64.97832
Instance 849: p_3=-62.41212, p_4=-64.97832
Instance 850: p_3=-62.41212, p_4=-64.97832
Instance 851: p_3=-62.41212, p_4=-64.97832
Instance 852: p_3=-62.41212, p_4=-64.97832
Instance 853: p_3=-62.41212, p_4=-64.97832
Instance 854: p_3=-62.41212, p_4=-64.97832
Instance 855: p_3=-62.41212, p_4=-64.97832
Instance 856: p_3=-62.41212, p_4=-64.97832
Instance 857: p_3=-62.41212, p_4=-64.97832
Instance 858: p_3=-62.41212, p_4=-64.97832
Instance 859: p_3=-62.41212, p_4=-64.97832
Instance 860: p_3=-62.41212, p_4=-64.97832
Instance 861: p_3=-62.41212, p_4=-64.97832
Instance 862: p_3=-62.41212, p_4=-64.97832
Instance 863: p_3=-62.41212, p_4=-64.97832
Instance 864: p_3=-62.41212, p_4=-64.97832
Instance 865: p_3=-62.41212, p_4=-64.97832
Instance 866: p_3=-62.41212, p_4=-64.97832
Instance 867: p_3=-62.41212, p_4=-64.97832
Instance 868: p_3=-62.41212, p_4=-64.97832
Instance 869: p_3=-62.41212, p_4=-64.97832
Instance 870: p_3=-62.41212, p_4=-64.97832
Instance 871: p_3=-62.41212, p_4=-64.97832
Instance 872: p_3=-62.41212, p_4=-64.97832
Instance 873: p_3=-62.41212, p_4=-64.97832
Instance 874: p_3=-62.41212, p_4=-64.97832
Instance 875: p_3=-62.41212, p_4=-64.97832
Instance 876: p_3=-62.41212, p_4=-64.97832
Instance 877: p_3=-62.41212, p_4=-64.97832
Instance 878: p_3=-62.41212, p_4=-64.97832
Instance 879: p_3=-62.41212, p_4=-64.97832
Instance 880: p_3=-62.41212, p_4=-64.97832
Instance 881: p_3=-62.41212, p_4=-64.97832
Instance 882: p_3=-62.41212, p_4=-64.97832
Instance 883: p_3=-62.41212, p_4=-64.97832
Instance 884: p_3=-62.41212, p_4=-64.97832
Instance 885: p_3=-62.41212, p_4=-64.97832
Instance 886: p_3=-62.41212, p_4=-64.97832
Instance 887: p_3=-62.41212, p_4=-64.97832
Instance 888: p_3=-62.41212, p_4=-64.97832
Instance 889: p_3=-62.41212, p_4=-64.97832
Instance 890: p_3=-62.41212, p_4=-64.97832
Instance 891: p_3=-62.41212, p_4=-64.97832
Instance 892: p_3=-62.41212, p_4=-64.97832
Instance 893: p_3=-62.41212, p_4=-64.97832
Instance 894: p_3=-62.41212, p_4=-64.97832
Instance 895: p_3=-62.41212, p_4=-64.97832
Instance 896: p_3=-62.41212, p_4=-64.97832
Instance 897: p_3=-62.41212, p_4=-64.97832
Instance 898: p_3=-62.41212, p_4=-64.97832
Instance 899: p_3=-62.41212, p_4=-64.97832
Instance 900: p_3=-62.41212, p_4=-64.97832
Instance 901: p_3=-62.41212, p_4=-64.97832
Instance 902: p_3=-62.41212, p_4=-64.97832
Instance 903: p_3=-62.41212, p_4=-64.97832
Instance 904: p_3=-62.41212, p_4=-64.97832
Instance 905: p_3=-62.41212, p_4=-64.97832
Instance 906: p_3=-62.41212, p_4=-64.97832
Instance 907: p_3=-62.41212, p_4=-64.97832
Instance 908: p_3=-62.41212, p_4=-64.97832
Instance 909: p_3=-62.41212, p_4=-64.97832
Instance 910: p_3=-62.41212, p_4=-64.97832
Instance 911: p_3=-62.41212, p_4=-64.97832
Instance 912: p_3=-62.41212, p_4=-64.97832
Instance 913: p_3=-62.41212, p_4=-64.97832
Instance 914: p_3=-62.41212, p_4=-64.97832
Instance 915: p_3=-62.41212, p_4=-64.97832
Instance 916: p_3=-62.41212, p_4=-64.97832
Instance 917: p_3=-62.41212, p_4=-64.97832
Instance 918: p_3=-62.41212, p_4=-64.97832
Instance 919: p_3=-62.41212, p_4=-64.97832
Instance 920: p_3=-62.41212, p_4=-64.97832
Instance 921: p_3=-62.41212, p_4=-64.97832
Instance 922: p_3=-62.41212, p_4=-64.97832
Instance 923: p_3=-62.41212, p_4=-64.97832
Instance 924: p_3=-62.41212, p_4=-64.97832
Instance 925: p_3=-62.41212, p_4=-64.97832
Instance 926: p_3=-62.41212, p_4=-64.97832
Instance 927: p_3=-62.41212, p_4=-64.97832
Instance 928: p_3=-62.41212, p_4=-64.97832
Instance 929: p_3=-62.41212, p_4=-64.97832
Instance 930: p_3=-62.41212, p_4=-64.97832
Instance 931: p_3=-62.41212, p_4=-64.97832
Instance 932: p_3=-62.41212, p_4=-64.97832
Instance 933: p_3=-62.41212, p_4=-64.97832
Instance 934: p_3=-62.41212, p_4=-64.97832
Instance 935: p_3=-62.41212, p_4=-64.97832
Instance 936: p_3=-62.41212, p_4=-64.97832
Instance 937: p_3=-62.41212, p_4=-64.97832
Instance 938: p_3=-62.41212, p_4=-64.97832
Instance 939: p_3=-62.41212, p_4=-64.97832
Instance 940: p_3=-62.41212, p_4=-64.97832
Instance 941: p_3=-62.41212, p_4=-64.97832
Instance 942: p_3=-62.41212, p_4=-64.97832
Instance 943: p_3=-62.41212, p_4=-64.97832
Instance 944: p_3=-62.41212, p_4=-64.97832
Instance 945: p_3=-62.41212, p_4=-64.97832
Instance 946: p_3=-62.41212, p_4=-64.97832
Instance 947: p_3=-62.41212, p_4=-64.97832
Instance 948: p_3=-62.41212, p_4=-64.97832
Instance 949: p_3=-62.41212, p_4=-64.97832
Instance 950: p_3=-62.41212, p_4=-64.97832
Instance 951: p_3=-62.41212, p_4=-64.97832
Instance 952: p_3=-62.41212, p_4=-64.97832
Instance 953: p_3=-62.41212, p_4=-64.97832
Instance 954: p_3=-62.41212, p_4=-64.97832
Instance 955: p_3=-62.41212, p_4=-64.97832
Instance 956: p_3=-62.41212, p_4=-64.97832
Instance 957: p_3=-62.41212, p_4=-64.97832
Instance 958: p_3=-62.41212, p_4=-64.97832
Instance 959: p_3=-62.41212, p_4=-64.97832
Instance 960: p_3=-62.41212, p_4=-64.97832
Instance 961: p_3=-62.41212, p_4=-64.97832
Instance 962: p_3=-62.41212, p_4=-64.97832
Instance 963: p_3=-62.41212, p_4=-64.97832
Instance 964: p_3=-62.41212, p_4=-64.97832
Instance 965: p_3=-62.41212, p_4=-64.97832
Instance 966: p_3=-62.41212, p_4=-64.97832
Instance 967: p_3=-62.41212, p_4=-64.97832
Instance 968: p_3=-62.41212, p_4=-64.97832
Instance 969: p_3=-62.41212, p_4=-64.97832
Instance 970: p_3=-62.41212, p_4=-64.97832
Instance 971: p_3=-62.41212, p_4=-64.97832
Instance 972: p_3=-62.41212, p_4=-64.97832
Instance 973: p_3=-62.41212, p_4=-64.97832
Instance 974: p_3=-62.41212, p_4=-64.97832
Instance 975: p_3=-62.41212, p_4=-64.97832
Instance 976: p_3=-62.41212, p_4=-64.97832
Instance 977: p_3=-62.41212, p_4=-64.97832
Instance 978: p_3=-62.41212, p_4=-64.97832
Instance 979: p_3=-62.41212, p_4=-64.97832
Instance 980: p_3=-62.41212, p_4=-64.97832
Instance 981: p_3=-62.41212, p_4=-64.97832
Instance 982: p_3=-62.41212, p_4=-64.97832
Instance 983: p_3=-62.41212, p_4=-64.97832
Instance 984: p_3=-62.41212, p_4=-64.97832
Instance 985: p_3=-62.41212, p_4=-64.97832
Instance 986: p_3=-62.41212, p_4=-64.97832
Instance 987: p_3=-62.41212, p_4=-64.97832
Instance 988: p_3=-62.41212, p_4=-64.97832
Instance 989: p_3=-62.41212, p_4=-64.97832
Instance 990: p_3=-62.41212, p_4=-64.97832
Instance 991: p_3=-62.41212, p_4=-64.97832
Instance 992: p_3=-62.41212, p_4=-64.97832
Instance 993: p_3=-62.41212, p_4=-64.97832
Instance 994: p_3=-62.41212, p_4=-64.97832
Instance 995: p_3=-62.41212, p_4=-64.97832
Instance 996: p_3=-62.41212, p_4=-64.97832
Instance 997: p_3=-62.41212, p_4=-64.97832
Instance 998: p_3=-62.41212, p_4=-64.97832
Instance 999: p_3=-62.41212, p_4=-64.97832
Instance 1000: p_3=-62.41212, p_4=-64.97832
Instance 1001: p_3=-62.41212, p_4=-64.97832
Instance 1002: p_3=-62.41212, p_4=-64.97832
Instance 1003: p_3=-62.41212, p_4=-64.97832
Instance 1004: p_3=-62.41212, p_4=-64.97832
Instance 1005: p_3=-62.41212, p_4=-64.97832
Instance 1006: p_3=-62.41212, p_4=-64.97832
Instance 1007: p_3=-62.41212, p_4=-64.97832
Instance 1008: p_3=-62.41212, p_4=-64.97832
Instance 1009: p_3=-62.41212, p_4=-64.97832
Instance 1010: p_3=-62.41212, p_4=-64.97832
Instance 1011: p_3=-62.41212, p_4=-64.97832
Instance 1012: p_3=-62.41212, p_4=-64.97832
Instance 1013: p_3=-62.41212, p_4=-64.97832
Instance 1014: p_3=-62.41212, p_4=-64.97832
Instance 1015: p_3=-62.41212, p_4=-64.97832
Instance 1016: p_3=-62.41212, p_4=-64.97832
Instance 1017: p_3=-62.41212, p_4=-64.97832
Instance 1018: p_3=-62.41212, p_4=-64.97832
Instance 1019: p_3=-62.41212, p_4=-64.97832
Instance 1020: p_3=-62.41212, p_4=-64.97832
Instance 1021: p_3=-62.41212, p_4=-64.97832
Instance 1022: p_3=-62.41212, p_4=-64.97832
Instance 1023: p_3=-62.41212, p_4=-64.97832
Instance 1024: p_3=-62.41212, p_4=-64.97832
Instance 1025: p_3=-62.41212, p_4=-64.97832
Instance 1026: p_3=-62.41212, p_4=-64.97832
Instance 1027: p_3=-62.41212, p_4=-64.97832
Instance 1028: p_3=-62.41212, p_4=-64.97832
Instance 1029: p_3=-62.41212, p_4=-64.97832
Instance 1030: p_3=-62.41212, p_4=-64.97832
Instance 1031: p_3=-62.41212, p_4=-64.97832
Instance 1032: p_3=-62.41212, p_4=-64.97832
Instance 1033: p_3=-62.41212, p_4=-64.97832
Instance 1034: p_3=-62.41212, p_4=-64.97832
Instance 1035: p_3=-62.41212, p_4=-64.97832
Instance 1036: p_3=-62.41212, p_4=-64.97832
Instance 1037: p_3=-62.41212, p_4=-64.97832
Instance 1038: p_3=-62.41212, p_4=-64.97832
Instance 1039: p_3=-62.41212, p_4=-64.97832
Instance 1040: p_3=-62.41212, p_4=-64.97832
Instance 1041: p_3=-62.41212, p_4=-64.97832
Instance 1042: p_3=-62.41212, p_4=-64.97832
Instance 1043: p_3=-62.41212, p_4=-64.97832
Instance 1044: p_3=-62.41212, p_4=-64.97832
Instance 1045: p_3=-62.41212, p_4=-64.97832
Instance 1046: p_3=-62.41212, p_4=-64.97832
Instance 1047: p_3=-62.41212, p_4=-64.97832
Instance 1048: p_3=-62.41212, p_4=-64.97832
Instance 1049: p_3=-62.41212, p_4=-64.97832
Instance 1050: p_3=-62.41212, p_4=-64.97832
Instance 1051: p_3=-62.41212, p_4=-64.97832
Instance 1052: p_3=-62.41212, p_4=-64.97832
Instance 1053: p_3=-62.41212, p_4=-64.97832
Instance 1054: p_3=-62.41212, p_4=-64.97832
Instance 1055: p_3=-62.41212, p_4=-64.97832
Instance 1056: p_3=-62.41212, p_4=-64.97832
Instance 1057: p_3=-62.41212, p_4=-64.97832
Instance 1058: p_3=-62.41212, p_4=-64.97832
Instance 1059: p_3=-62.41212, p_4=-64.97832
Instance 1060: p_3=-62.41212, p_4=-64.97832
Instance 1061: p_3=-62.41212, p_4=-64.97832
Instance 1062: p_3=-62.41212, p_4=-64.97832
Instance 1063: p_3=-62.41212, p_4=-64.97832
Instance 1064: p_3=-62.41212, p_4=-64.97832
Instance 1065: p_3=-62.41212, p_4=-64.97832
Instance 1066: p_3=-62.41212, p_4=-64.97832
Instance 1067: p_3=-62.41212, p_4=-64.97832
Instance 1068: p_3=-62.41212, p_4=-64.97832
Instance 1069: p_3=-62.41212, p_4=-64.97832
Instance 1070: p_3=-62.41212, p_4=-64.97832
Instance 1071: p_3=-62.41212, p_4=-64.97832
Instance 1072: p_3=-62.41212, p_4=-64.97832
